# r2_raw  r3_raw  r4_raw  r5_raw  r6_raw
-988011289 184106722 439091382 -1837921999 -1129577566
122831741 -1107506643 708774962 -1328696887 -2035578857
1570781801 -4015424398 704808813 -1143983138 -2940479336
2390062566 -8358072543 53124228 -1256292804 -3080267928
1485745306 -12128872901 -936640150 -1736604762 -2103086373
-1062226470 -13533418272 -1476056052 -2249443865 -583784242
-3723866441 -12535944629 -1036653872 -2310912298 502933955
-4924438140 -10713010408 -162944152 -1988215636 560464489
-4861573714 -10039240973 128369629 -1644865282 -164029708
-4920220169 -11107733511 -194310423 -1361722851 -819133513
-5477002736 -12685618075 -235562381 -782621452 -870541095
-5345314431 -13732899027 474605281 544327351 -467268337
-3454044824 -14115404212 1406448915 2284950403 179918508
-153462255 -13571752710 1838813100 3524977271 952142806
3418068272 -11941100352 1711058671 4066675127 1587267443
6317901264 -9569915354 1168069735 4293803997 1775961794
7881134048 -7262844177 426404793 4243638919 1341261183
8258493978 -5990173579 53198121 3681092612 418775988
8411339984 -6149359173 149726929 2574899493 -646237646
8883850410 -7701200614 345950673 1328308172 -1499936267
9788855627 -10016931692 599448836 428963783 -1855933852
11171554718 -11820149711 777704693 -148597523 -1931947555
12532704607 -13031174907 560657702 -708879001 -2493544517
13152206148 -15424379868 90422987 -1065221288 -3884473845
12754029748 -20471868282 -479075576 -656530407 -5466200514
10876703943 -27522440271 -1442223233 460989440 -6353510330
6872538371 -34880005664 -2487728157 1713984439 -6316985301
1492234714 -41764311730 -2721325137 2879202648 -5470565192
-3476714412 -47334799877 -2166193596 3782271008 -3778567432
-7260319940 -50312679332 -1665291125 4189303815 -1542352694
-10479074182 -50690608341 -1575215510 4425664040 778751501
-13300094335 -48540721260 -1074981996 4964247394 3032266812
-13857266230 -43306005078 731728074 5626058049 4651997810
-10183530886 -36438604042 2873633638 5775777583 4698065213
-3651966704 -31230351891 3406458527 5078353787 3210883531
2145420675 -29342010920 2332085287 3885403023 1393429509
5510060327 -29616813417 1149896179 2740832366 291108060
6892797106 -30294931534 261794232 1711313386 20722895
6362853744 -30671054664 -806886924 526028323 307699857
3657896490 -30475545310 -1839197199 -734461033 1002720550
-677763601 -29377356108 -2407560243 -1602413469 2073888765
-5454919966 -26635380930 -2241252911 -1857363302 3372149895
-8924910013 -21691708155 -1076150958 -1660664395 4192988436
-9449598858 -16247498271 565717752 -1176902540 3826507298
-7297933099 -12754759548 1458208361 -654383006 2733892535
-4525814273 -10919441215 1232429598 -420414073 1829735560
-2740313085 -9459678216 602099232 -409103755 1141274025
-1880591409 -8673846352 373413623 -211088036 391172852
-963485362 -8735599359 595406255 200466984 -299290707
351080165 -8735022412 670910999 391953940 -1136578564
1201960469 -9551755027 170201487 -196506678 -2869894701
715207853 -15388141506 -660023628 -2146835989 -4558666140
-2177661181 -25188239459 -2325977773 -4912134914 -2483361710
-9700321537 -25259492478 -5372923193 -6393653821 3140360544
-23805576408 -11209057406 -8666851823 -5623619128 4310240801
-42156823845 -3660700799 -9147573308 -2843306152 -2697804336
-55491814227 -15680423765 -3148691408 3038161462 -9928677933
-51284575152 -34679940532 7517563127 11891623181 -10445900002
-29656318306 -47099150490 12752676999 19595061895 -5301140923
-8507121273 -47217507543 7200328091 22254464595 1047913595
-3595498188 -37517371427 -1864314229 20650864367 3092706286
-10756389006 -32865086386 -3939338924 18518398901 -8668394
-14332467505 -40075811477 629229177 17086471434 -1536174812
-9565655509 -44269441540 3368846258 14302493630 2466773948
-4551720320 -35715370234 1227636465 10029675464 6544751546
-5361764139 -24981056303 -1789064812 7592871234 6485040880
-10203820673 -21087685040 -2747659184 8188497642 5528715884
-14760970214 -17707447758 -1647907060 10277438618 7338114969
-15597294140 -5775174153 993289083 13781747624 9020363610
-10180877086 8044223886 4375968809 18787446261 5817464302
1273022477 11970944843 6937018286 20911029253 -692499954
16705705372 6688175587 8620412402 16900445817 -6801361980
34058730608 -5631266069 8253618712 10869266474 -11113058214
44187486437 -25603500119 598461622 5216604490 -10332656602
32909418365 -38958391991 -11755480339 -2573659487 -1727545969
4486662992 -29972015190 -14547155342 -8759809020 7624829418
-15834015045 -10323513778 -4890004828 -6885239951 8731202099
-15856478105 -727269882 3713637134 -846838360 3155016396
-7279572489 -3668732609 3864001702 2646300677 -2041952981
-3114041917 -10790484225 604080780 4784082816 -3797470876
-2628647271 -16808262294 531650090 8043161514 -2683631437
0 -19094068042 1766513078 9882526536 0
0 2851251160 268006900 -2788995964 0
300681792 3197282407 -24773700 -1605841765 245754360
36680312 3613415543 -110489619 763764872 282012414
153390025 3848043186 233026864 1930037881 320746557
305224986 4591522617 -262111642 736687701 218655227
-1369895135 5349949012 -1372412467 -1186893115 -489457089
-4422588339 4711252227 -1475452426 -1463106019 -1824968813
-6514516227 1945560518 -532424038 97857196 -3291187247
-6520014341 -2879726373 468191038 2600344295 -4239008402
-5240291681 -8440347905 686624256 5593963842 -4098719960
-4328284780 -12393105945 218823930 8036443857 -3182628099
-4121871978 -14529550846 92269828 8971018390 -2497890194
-3490468027 -16397720209 602952722 9099301115 -2381582822
-1482184024 -18817643595 1421880707 9613024192 -2526055750
2231881051 -21833958614 2324682134 10921401397 -2450854060
7246296283 -24579840789 2575450372 12291624273 -1889234851
11263322111 -25704005852 1156981776 11990607297 -1199911547
10742088145 -25215107747 -1773198422 9843416949 -1446664325
5459299993 -25688149722 -2930250638 9310425192 -3379342000
1870375974 -30936954809 -311685487 12490357997 -6038796648
3438090141 -40662499917 1266835568 15812321751 -6997211214
4303035574 -48857938010 -659879516 16341202163 -5597493710
2043203612 -52445436678 -933451451 16136146881 -3957768676
3338324971 -53843720536 2569184683 16873378086 -3980754846
11312073146 -56889236214 4813218731 16928687252 -5993924661
19141337887 -65364887686 2471558014 14929307774 -8418145674
20560613251 -78145708061 -722768714 12375490151 -8328072359
19366033078 -87735116088 274733579 11224293557 -4882210161
24073733357 -89431481777 4590496509 10578922009 -633923025
35909617008 -85844450805 6522076733 7374150638 1708829947
45423952928 -82631513303 2242897812 -206299618 2034356271
43318023031 -82164084408 -3924769036 -9471882000 2621193598
33007650226 -80283123061 -5685820820 -15631751600 5085554469
22133059855 -72557404294 -5399231694 -18176118660 7899897480
10649062898 -62205853119 -6136623877 -19336124508 9114259578
-790381818 -53745680050 -4752334104 -18831881356 9974651746
-6685623368 -43752537894 -1069451838 -15499507735 12046455663
-6425560832 -28457078803 920696627 -10555545379 13496509120
-4425964585 -12371305052 1078064738 -5911846841 12268314728
-1888058844 -741456069 1674530590 -2101866233 9335100180
1995867507 6472926381 2055932720 200103450 6450050224
4875989614 10668088436 580956051 -12315337 4348115657
3815089932 13190392540 -1501034766 -1668577585 3322810680
7401032 16065122781 -2009969917 -2453095533 3045228939
-3267529290 19763037312 -1201777934 -1786969027 2467137828
-4760682226 22445819361 -311931857 -763999506 1019340493
-4483846502 22638936980 674320786 -265303184 -861776830
-2071912597 20591479879 1755061912 -533445859 -2622260888
1807553949 16720725556 1984209547 -1558007022 -4052165856
4802133337 11191276672 892158710 -2967964220 -4818918315
5011141529 5309387250 -594509837 -3811937369 -4581871769
2990506875 905473133 -1254150397 -3343243519 -3690709776
564480781 -1654798598 -1109289630 -2038812188 -3048635185
-1354690567 -3973775119 -799337182 -1230860704 -3164250573
-2495132149 -7754804045 -252584591 -1853365438 -3433313936
-2125479203 -11980220760 688095645 -3271071867 -2971432015
-18685854 -14530916035 1364782596 -4165566368 -2023126854
2539590176 -15656662288 1103999531 -4560186988 -1359902460
3541713666 -16393645822 -188279890 -5047416486 -1145596514
1269312609 -17048775121 -2097726664 -5492162063 -1392321217
-4451185505 -18454836569 -3429492913 -5479780373 -2065187453
-10954404675 -21233964896 -2748653367 -4469737376 -2721518626
-14284089016 -24944311145 -498525735 -2556259279 -2801344151
-13383693865 -28315554381 1243128637 -738371932 -2049210307
-10327933825 -30063426882 1725948993 462225356 -741761738
-7088354166 -29942954357 1497391123 1118249613 614785669
-4711211395 -28402689448 876265090 1255566882 1729049464
-3522344971 -25732367324 401490938 1080661521 2462654245
-2666592736 -22404872849 561934561 846156914 2620016346
-1170264242 -19395681492 931920405 477141265 2162145815
694625056 -17586309727 869563794 -216617187 1424580774
1946425314 -16979054443 393760137 -1202971232 939350216
2390050712 -16751250801 158069393 -2135793264 1028759996
2776858932 -16026703865 251280210 -2819120180 1706625581
3059041701 -14001595180 -38660813 -3146339558 2764966338
2352824422 -10082022422 -626509222 -2549679527 3635003263
879553376 -5032874922 -725932438 -778517251 3552703998
-241488741 -913942775 -348032830 1268167488 2318025219
-596769916 875531568 -21983812 2412279381 416655377
-547157700 84026789 74551265 2375284004 -1556463591
-442751584 -3125588859 57785848 1836706817 -3076844973
-415192863 -7952893575 -14936026 1401889633 -3586256909
-630579296 -12577517367 -193568812 1012770252 -2832771193
-1277877979 -15049238404 -419882443 493604257 -1268713939
-2241988663 -14765995760 -491758097 -75063288 95346012
-3218414888 -13259454035 -471081623 -573190937 519865362
-4207322783 -12568062824 -499749581 -752652417 279358089
-5068610988 -13017554192 -281213001 -346287840 248692440
-5057453593 -13119651356 356250723 506532440 859031305
-3589049129 -11653209834 1125779314 1525671035 1663837579
-700745301 -9104177172 1763555669 2484657224 2044866427
3170137680 -6643700601 2101048547 2992330102 1913328729
7242502421 -4666215601 1920312566 2748612611 1490061581
10167724142 -3129050146 911849452 1731539396 796672721
10476979146 -2508626907 -570863789 212792741 -229640664
8388179371 -3429514610 -1342503029 -1238579174 -1355156250
5926116373 -5751034501 -991420765 -2115627046 -2182150066
4811041035 -8720495421 -68080572 -2214362717 -2496499938
5595254212 -11454660044 838191988 -1796321103 -2407243567
7573669658 -13483690345 1040455369 -1530327941 -2342769749
9045013796 -15399096057 398851751 -1693669845 -2712224204
9052632340 -18231125441 -298857930 -1784181530 -3467300808
7956800944 -22358539418 -767897718 -1327168624 -4203733792
5645623106 -27453273592 -1614275847 -525121100 -4498253010
1346788063 -32636043611 -2611462311 412615701 -4093059925
-4056837880 -36892035477 -2573857742 1839114321 -3012314679
-8161868352 -39515421412 -1429428243 3755477601 -1470725122
-9847637742 -40205134224 -317896711 5518760946 251179648
-9956479359 -39094397040 155584206 6717542378 1996220887
-9446590740 -35893689178 415997245 7220393303 3633414120
-8081499367 -30279880036 1052631048 6967225280 4489561200
-5208564907 -24100153251 1801067393 6200951636 3745789341
-1484942039 -20575775765 1824090974 5323430408 1727625607
1557153878 -20676022236 1232501020 4656121940 -212944510
3446675550 -22581886317 725699953 4282607389 -1215389809
4385418870 -24669380177 199509345 3985076568 -1409322885
4027078896 -26619653475 -548965018 3636057851 -993879895
2335908114 -27806258893 -1050959755 3453603454 58940534
130977146 -27291525436 -1082041760 3559499565 1547561829
-1861621046 -24676907297 -884989208 3531876318 3028724491
-3341864828 -20122189909 -553578655 2962003478 3925530079
-3909707956 -14936775384 66297029 2323586872 3761281049
-2984965128 -11003793405 888635413 2274459808 2712247858
-717701101 -8865878525 1304012043 2290048422 1364253583
1602393583 -8221520894 965744150 1335999539 7739922
2926907807 -9019501636 446141282 -661969207 -1287419635
3274183961 -11077383570 -92314276 -3327516456 -2425522788
1847720108 -13764106837 -1563042858 -6434735306 -3508893193
-3339360439 -17518988359 -3530125401 -8820822720 -5003249424
-10215310986 -25677261449 -2623256848 -8724331389 -5887380134
-11841927301 -36599078855 1097490371 -6118406787 -2594580508
-9755242475 -36878813171 -350190509 -4051453958 4714222496
-18803102915 -22061884547 -9187682456 -3880783018 8934616847
-42258071651 -8210164891 -12518682972 -530363948 6496652887
-58451858786 -4629012100 -2092743157 8689171171 2083545794
-48018850707 -5705506408 11982476124 16755454859 -1094795247
-18380200875 -9837218550 15807326272 16622363153 -2971248767
4861601114 -15636565385 5989795887 8689951950 -2542732279
2415357576 -17002507403 -7816606839 62254904 -723067060
-17559085080 -15265692786 -9890703309 -586976873 -269428817
-27702958308 -16881395463 423069034 6061310772 -436780352
-18299245387 -19052279165 7465532630 10824958163 1438216005
-5266012144 -15706103099 4644078430 10272132642 4333472998
-1296792945 -8919910458 -175431475 8948820796 6081247614
-2895873955 -3468790739 -694988171 9560159754 7561469624
-2147673669 3939297902 1344619208 10704278487 10792846146
949547969 21117604105 1252797196 11455570105 12862530873
1509380506 41552276068 -654893790 12419315468 7886949076
50048951 47114116818 -274031730 12177878986 -3124329514
2579799466 34096809067 3076869693 9234171654 -12942421732
11478848767 12604625540 5311548678 6392179743 -17905848409
20369906773 -12901067700 3011901934 6263116156 -17394145833
21440996946 -34581750612 -1947722383 5909561006 -9757660335
14275204897 -37247905923 -4659935271 1464570624 1063743194
5209199986 -23754471911 -4170143130 -5329753827 6512927415
-1506878764 -12740235964 -2509920582 -9275962142 5151247269
-4662959522 -10466208698 -743108273 -7807889007 2645770635
-5315360631 -9950321982 33665903 -3090732217 1906792996
-4153320872 -7395587899 1360080680 1597008236 1462396251
0 -5645402414 2549994846 3585681906 0
0 -1810417840 2059860724 -2165123810 0
3123612238 -289866822 771721240 -2176932418 1277931964
2684742489 2639796159 -1017950296 -1952574191 1422655775
210923325 4286240417 -1237929396 -1520184054 587358142
-1854125706 3907808528 -861345148 -1324893371 -258220972
-3464930394 2914257873 -804840280 -1244106564 -540378113
-5127286365 2386451672 -841645064 -1114693030 -630791802
-6672971020 1675150124 -597793906 -796007977 -784657376
-6927826290 764558692 456347434 681821373 -859266143
-5130395639 181869295 1151094226 2930903036 -1035443435
-3495894469 -807108145 343533757 3802990575 -1551546844
-3615292824 -3011157180 -277255539 3061078876 -2025830190
-3637195889 -5542252525 405787274 2376004384 -2057139692
-1678393764 -7570722708 1545302883 2363885492 -1877914992
2241725640 -9246565283 2289893618 2579361715 -1719181221
6584483350 -10749175078 1930070266 2590485721 -1715173438
9076077762 -12643566663 455814913 2198744151 -1791681711
7996804801 -14975107525 -1585321319 1581299039 -1475519215
3335174456 -15546837047 -2785719318 1802512460 -990271831
-1230498766 -14922472889 -1434113472 3847256849 -1781870512
-2087481901 -18027005071 296357020 6462335503 -3411342160
-1896953292 -24166761798 -402524625 7694636298 -3486507347
-3558764019 -27230349867 -883163118 8358871125 -2090059505
-3743169129 -26122037984 907859272 9957142210 -1999878925
-626457044 -26847011933 1825489573 11847079384 -4606843481
2085484311 -34858036350 774562054 13739792691 -7570845293
3362018291 -46754424946 871701424 16477708640 -7644877451
7199018055 -54149375655 3211088017 19243839022 -5296743831
16101477442 -55433149489 5501798461 20133805671 -4119539682
27201186760 -57132252044 5124539275 18466876182 -6097101279
34398949212 -66140240504 1908813219 14835542677 -9081915517
35384287735 -80603879848 -422711269 10434761275 -8913445475
34598643771 -90571677914 -244787114 5844293480 -4811922677
33267547018 -91889812456 -1604657023 335436680 -65966581
