# v_p0  v_p1  v_p2
54.975822 0.000000 -2.624647
109.546554 0.000000 -3.440153
40.943268 0.000000 5.537169
41.191096 0.000000 0.659393
80.409554 0.000000 -5.781129
72.579314 0.000000 -5.388633
53.307666 0.000000 -0.050530
104.069748 0.000000 -7.879033
62.835502 0.000000 -2.922804
26.620715 2.318532 1.047191
34.542163 1.450888 0.596327
39.148174 0.723004 0.187756
57.268375 -5.636960 -1.596587
40.319655 -0.750008 -0.159602
34.497086 2.135656 0.760997
25.794573 3.092072 1.200674
40.999608 0.738608 0.113656
41.621148 -1.584416 -0.524148
54.279978 -3.731840 -1.338552
80.152082 -11.233672 -3.904823
76.356191 -10.914180 -3.714428
78.244048 -11.230876 -4.017636
78.900680 -11.325564 -4.018466
88.499436 -14.457436 -5.014879
98.358359 -17.271628 -5.964961
107.975361 -16.934404 -6.115133
100.254173 -17.342908 -5.857046
97.380353 -13.185472 -4.165099
100.497623 -14.902320 -5.406682
114.207681 -12.084864 -5.720876
112.147616 -10.760824 -4.910394
115.159370 -10.671536 -5.032683
115.524426 -11.600528 -5.418186
114.800632 -11.161028 -5.266938
113.212592 -9.317068 -4.607877
116.139334 -4.910248 -3.101151
118.185705 -4.419324 -3.033427
121.594239 -4.907252 -3.179296
116.814911 -3.595556 -2.555992
115.880717 -2.843504 -2.049047
112.659871 0.805744 0.060679
114.176077 0.293088 -0.169047
115.756977 0.190008 -0.211273
117.938673 -0.219928 -0.065911
118.466806 -1.217684 -0.377574
117.828640 -2.490904 -0.920574
117.344969 -3.006396 -1.056474
111.201202 -2.120072 -0.583544
108.971687 -1.960236 -0.557289
105.497412 -1.009880 -0.224610
103.334098 -0.513020 0.034123
102.758033 0.023820 0.291353
99.955823 0.572464 0.453409
98.559990 0.241528 0.349341
97.849792 0.029144 0.360200
97.829750 -0.145904 0.253250
96.652012 -0.258156 0.205010
95.733014 -0.119012 0.256937
97.654225 0.120256 0.305916
101.420205 0.185512 0.284541
103.394304 0.662912 0.366663
108.285402 -0.071044 0.030217
108.781631 -0.165624 -0.017766
