# r2  r3  r4  r5  r6
0.937310 8.413791 0.074172 0.624238 1.125172
0.903576 7.345902 -0.013737 1.379474 -0.064795
0.852332 6.179202 -0.121344 1.802376 0.080800
-0.127044 7.264944 -0.982373 1.237875 0.316417
-2.529645 8.419028 -1.150620 0.661688 -0.489950
-3.062624 7.537814 0.918196 0.977319 -1.897750
1.035601 5.279049 2.871153 1.610211 -3.569136
5.894988 0.542026 1.471016 1.353465 -5.502042
5.738376 -7.753045 -1.500118 0.469869 -6.349557
2.066113 -15.640762 -1.619255 0.531997 -5.107216
1.606669 -19.832692 1.329370 1.956955 -2.905335
7.291801 -21.150015 4.184802 3.696971 -0.966733
16.721643 -20.626723 4.951769 4.534325 0.379168
24.362902 -19.308381 2.158132 3.199398 1.103483
22.980236 -18.013864 -3.714529 -0.257299 1.640005
10.932496 -16.127802 -7.726928 -3.457293 2.259032
-4.005320 -13.726429 -6.673178 -4.433458 2.947501
-13.907316 -10.598428 -3.246628 -3.529362 3.887770
-17.056794 -5.498441 0.056394 -1.619095 4.667182
-14.296688 0.689377 2.540851 0.629828 4.319034
-8.925390 5.012089 2.416966 1.904386 2.857783
-6.128580 6.420717 0.355425 1.874654 1.436948
-6.429060 6.415087 -0.299085 2.062757 0.880804
-5.990322 6.967998 0.836040 3.230356 1.021690
-3.290629 8.509638 1.684906 4.446683 1.080461
-0.028823 9.883781 1.458599 4.799246 0.695841
2.291268 10.360560 0.937462 4.376777 0.068809
3.941652 9.868077 0.783899 3.570596 -0.483286
4.874237 8.851869 -0.097141 1.973238 -0.699044
2.286709 8.317349 -2.701253 -0.438006 -0.794982
-5.396466 7.732110 -4.631128 -1.899548 -1.238870
-13.306392 5.773905 -2.737374 -0.803152 -1.674024
-14.707676 3.578004 1.285388 1.559852 -1.564941
-9.538812 2.245529 3.518854 2.838517 -1.267257
-2.383213 1.094979 3.461056 2.831033 -1.046811
3.090268 -0.132015 1.835508 2.458239 -0.685896
4.403702 -1.191783 -0.450344 2.022744 0.153858
2.532089 -0.598698 -1.121212 1.369802 1.539445
1.070639 3.142625 -0.317759 0.638040 2.301716
0.881944 7.186591 -0.006053 0.497861 1.165232
0.812383 7.310849 -0.015469 0.755049 -1.054784
0.835690 3.617008 -0.015456 0.400866 -2.378261
0.226608 -0.405969 -0.694923 -0.395007 -1.988650
-1.546037 -1.918818 -0.868206 -0.364164 -0.741888
-2.125982 -1.178543 0.452800 0.757945 0.032551
0.000000 -0.516933 1.431579 1.487208 -0.000000
0.000000 1.392928 -1.247564 -1.863579 0.000000
-1.983528 0.765480 -0.575201 -1.295772 -0.572343
-1.957334 -0.462189 0.540881 -0.238797 -0.715965
-0.396481 -1.224910 0.896621 0.402934 -0.533547
1.062429 -1.454089 0.514446 0.594962 -0.429624
1.492209 -1.759467 -0.084085 0.664279 -0.517287
0.887199 -2.476909 -0.487359 0.664317 -0.615456
0.153760 -3.501041 -0.079453 0.812089 -0.432659
1.211451 -4.238445 1.186113 1.301472 0.223217
4.300006 -3.938279 1.646743 1.493967 1.373518
6.494583 -1.379833 0.401483 0.920891 2.553111
6.071458 3.284605 -0.605985 0.307989 2.576920
5.073887 6.823274 -0.297351 0.101585 0.831984
4.546635 6.188260 -0.393722 -0.067947 -1.628542
2.896122 1.568451 -1.288899 -0.127615 -2.983682
-0.691330 -3.658189 -2.349616 -0.099643 -2.129440
-6.424677 -5.181206 -3.322936 -0.018926 0.171337
-12.360268 -2.446662 -2.189736 1.165331 1.900711
-13.219417 1.156068 1.504168 3.531790 2.111552
-7.158608 3.031769 4.171535 5.131914 1.655228
0.958572 4.222151 3.568724 4.831503 1.506603
5.534038 6.259499 0.910028 3.580183 1.236355
4.543898 7.412066 -1.782889 2.565952 0.409576
-0.330027 6.632272 -2.832201 2.382857 -0.114106
-5.063558 6.172373 -1.658776 3.497744 0.041612
-6.157925 6.717680 0.531246 5.547743 0.109432
-3.541804 6.776278 1.900325 7.184623 -0.108628
0.697162 6.385033 2.326546 7.936663 -0.179854
5.546103 6.445057 2.518124 8.127019 -0.226788
9.958024 6.374059 1.659585 7.502329 -0.602879
11.186010 4.940384 -0.513100 5.852530 -0.876470
8.644263 3.214644 -1.716457 3.653603 -0.275267
5.727424 3.655209 -1.069713 1.379260 0.798840
4.315312 5.831271 -0.522765 -0.536396 1.212206
3.051868 7.458625 -0.764776 -1.392202 0.827076
1.577654 7.847602 -0.551087 -1.060353 0.289251
0.906406 7.639199 -0.266060 -0.686569 0.010979
-0.430715 7.594711 -1.250754 -1.108626 -0.117398
-3.653018 7.743455 -1.647561 -1.347404 -0.440847
-5.323113 7.721239 0.203296 -0.736409 -1.257540
-3.357194 6.663299 1.381134 -0.188705 -2.893218
-1.654267 2.206709 0.090580 0.234380 -4.840415
-2.641559 -5.654396 -0.778235 1.408214 -5.287528
-3.067026 -11.982959 0.626436 2.853190 -3.571353
0.603076 -13.804281 2.999125 3.731284 -1.383243
8.183940 -13.012309 4.393302 3.933897 -0.232574
16.634094 -11.790076 3.843594 3.656736 -0.394265
21.842008 -12.418479 1.079375 3.038030 -1.420060
19.687434 -16.088252 -3.362397 1.718416 -1.662426
9.479362 -19.234803 -6.392690 0.211458 0.165859
-2.494475 -17.917228 -5.043313 0.282076 3.172601
-8.986323 -12.239080 -1.487804 1.804479 5.743154
-9.265130 -3.723360 0.977777 3.066388 6.901887
-6.355246 5.270706 1.738141 3.478812 6.018318
-3.535412 10.770705 0.938586 3.347696 3.668799
-2.876220 11.847378 -0.173782 2.991979 1.817530
-3.210671 11.914353 0.036080 2.713376 1.470766
-2.266537 13.694285 0.863733 2.613662 1.720693
-0.218917 16.485205 1.078524 2.682043 1.261241
1.745249 17.953752 0.868958 2.634397 -0.182964
3.156322 16.915259 0.558375 1.758204 -2.020315
3.867984 13.421698 0.169980 -0.274012 -3.599517
3.408907 7.855021 -0.797408 -2.999261 -4.224765
-0.238492 2.017760 -3.024145 -5.519714 -3.221646
-8.142350 -0.964002 -4.547856 -6.219114 -0.833317
-15.610415 0.774220 -2.412856 -3.881451 1.366098
-16.411541 4.942201 1.519536 -0.372647 1.693632
-10.980993 6.987732 3.580267 1.531317 0.395138
-3.631328 5.940101 3.609602 1.711674 -0.887988
2.269989 3.730039 2.105789 1.174509 -1.335097
4.333135 1.520306 0.085301 0.514542 -0.885574
3.894506 0.757465 -0.254414 -0.104646 0.286855
3.745893 2.750980 -0.058673 -1.089380 1.159437
2.612768 5.603167 -1.259730 -2.227242 0.549248
-0.829966 5.694273 -1.884318 -2.558821 -1.169316
-3.417965 2.279313 -0.525879 -1.804218 -2.300967
-3.086994 -1.719335 0.648825 -0.836967 -1.795611
-1.730315 -2.963792 0.599292 -0.529282 -0.317712
-0.818303 -1.253942 0.388325 -0.667789 0.481546
0.000000 0.062302 0.425027 -0.743891 0.000000
0.000000 -1.498126 -0.911346 -0.788101 -0.000000
-1.402508 -1.264648 -0.355112 -0.538132 0.091848
-1.167962 -1.037151 0.531732 -0.197682 -0.014187
0.118394 -1.288684 0.616616 -0.303863 -0.118752
0.753628 -1.624469 -0.016388 -0.520726 -0.001469
0.126827 -1.459624 -0.549840 -0.069111 0.216700
-0.943585 -1.085096 -0.441506 1.030981 0.327339
-1.007904 -0.806529 0.488870 2.168926 0.469249
1.345297 -0.208424 1.882362 2.979123 0.650199
5.875719 0.391953 2.431216 3.100580 0.831078
9.558435 1.252409 1.011795 2.105489 1.199407
9.351268 3.490886 -1.130361 0.473772 1.255712
6.003316 5.555594 -2.028038 -0.650629 0.214312
1.921271 4.667330 -2.025757 -0.686826 -1.301538
-1.733787 1.251956 -1.547548 0.462389 -1.829900
-4.042630 -2.052608 -0.822946 2.159397 -0.679666
-5.718000 -2.380890 -1.020005 3.178728 1.771833
-7.952007 2.069133 -1.013156 3.664638 3.970927
-8.271919 9.128765 0.967882 4.589045 4.111500
-3.880153 13.685607 3.284070 5.465464 2.267110
3.013992 13.956726 3.170329 4.850979 0.380716
6.706252 12.466354 0.291332 2.822666 -0.338022
4.279029 11.080083 -2.423837 1.548912 0.058215
-0.882285 11.016399 -2.381292 2.452335 1.347702
-3.988875 13.929438 -0.711893 4.459123 2.632941
-3.934477 18.386801 0.640695 6.019547 2.641181
-1.882600 21.033681 1.367545 6.768973 1.587421
1.199535 21.849179 1.713583 7.084090 0.539378
4.636998 22.307208 1.650242 7.213324 -0.569007
7.140591 21.367160 0.709060 7.068127 -2.162523
7.172524 17.518002 -0.628576 6.569494 -3.556139
5.552868 12.234015 -0.747514 5.469662 -3.736347
4.946081 8.289493 0.148259 3.515174 -2.925834
5.619726 6.043156 0.331867 1.111642 -2.028249
5.500321 4.536351 -0.515754 -1.098928 -1.309564
3.689163 3.729952 -1.149587 -2.643258 -0.714405
1.412655 3.425530 -1.127456 -3.179746 -0.328803
-1.099101 3.172557 -1.499419 -3.016812 0.003411
-4.377195 3.682430 -1.582641 -2.517125 0.292987
-6.432702 5.022771 -0.366886 -1.892359 -0.111549
-6.401259 4.931306 0.104258 -1.434770 -1.442538
-6.985935 1.852490 -0.711608 -0.361212 -2.626031
-8.096684 -2.343221 -0.058663 2.076681 -2.591172
-5.980673 -4.865202 2.258159 4.336145 -1.675550
0.540273 -5.440529 4.080201 4.784673 -0.993980
9.124265 -5.721074 4.311488 3.751531 -0.951339
16.309460 -6.309691 2.666530 2.387948 -1.387848
18.727164 -8.050390 -0.342407 1.750175 -2.186115
15.154112 -12.470307 -3.106035 2.018153 -2.133075
7.837044 -16.338523 -3.878407 2.590091 0.331187
1.591895 -13.961847 -2.126668 3.314598 4.090430
-0.250419 -6.050529 0.156510 3.719784 6.507216
1.063401 3.084069 0.920224 2.987029 6.714519
2.309306 10.826950 0.204348 1.455130 5.104941
1.700477 14.893453 -0.725557 0.290916 2.568228
0.166564 14.931492 -0.626640 -0.341082 0.621471
-0.151528 13.608964 0.316048 -1.413626 0.133579
0.925326 13.658603 0.592707 -2.980069 0.530993
1.469922 15.656066 -0.109325 -3.846009 0.381807
0.472784 17.154791 -0.835403 -3.877275 -1.349487
-1.660198 14.794054 -1.276379 -4.323028 -4.141258
-4.337749 7.747247 -1.325385 -5.505803 -6.303618
-6.513807 -1.710655 -0.814020 -6.113275 -6.342574
-7.758628 -9.788987 -0.521535 -5.386055 -3.741861
-8.920294 -12.241744 -0.644374 -4.091157 0.641872
-10.033521 -6.862240 -0.407982 -3.167583 4.192883
-10.226908 1.798184 0.259978 -2.698337 4.426291
-8.704177 6.604941 1.346737 -2.093615 2.069366
-4.868430 6.425399 2.380077 -1.376232 -0.372490
-0.361461 3.754818 1.850144 -1.152675 -1.637374
1.889558 0.741881 0.531319 -1.146372 -1.588045
2.789348 -0.634297 0.590788 -1.077688 -0.848075
4.021448 -0.485500 0.339966 -1.887864 -0.436252
2.647664 -0.647940 -1.921628 -3.589753 -0.557003
-2.700362 -1.571312 -2.956909 -4.123818 -0.636491
-6.727172 -2.318492 -0.760327 -2.321163 -0.462766
-5.675866 -2.722457 1.554322 0.095315 -0.217970
-2.141056 -2.835705 1.675576 0.914364 0.104201
-0.006917 -2.181181 0.437214 0.154426 0.276811
0.000000 -1.608918 -0.257371 -0.431259 0.000000
0.000000 -1.685031 -0.545443 0.343007 -0.000000
-0.900131 -1.293039 -0.297828 0.307704 0.167904
-0.996489 -0.933808 0.205892 0.245447 0.023688
-0.278915 -1.551940 0.450252 0.165173 0.022580
0.419389 -2.110185 0.182349 0.278969 0.765393
0.221712 -0.660832 -0.387811 1.076955 1.912060
-0.767724 2.521591 -0.491183 2.645196 2.531603
-0.987883 5.757004 0.382257 4.414754 2.416598
1.029194 8.455533 1.633422 5.829660 1.746049
5.048949 9.841041 2.248213 6.671538 0.697631
8.806285 9.430200 1.270673 6.546259 -0.106238
9.159183 8.697994 -0.956604 5.341890 -0.319465
5.630592 8.434310 -2.349704 4.211517 -0.395924
1.004395 7.648186 -2.124811 4.314709 -0.403203
-2.172502 6.733951 -0.992052 5.498338 0.134040
-2.831091 6.817902 0.284165 6.916263 1.237811
-1.774438 8.411006 0.590340 7.630597 2.778395
-1.104030 12.888920 0.060974 7.192209 4.177595
-1.129075 19.759144 0.067194 6.126691 3.924924
-0.214146 24.333448 0.938150 5.206992 1.523484
2.354373 23.149525 1.435886 4.385712 -1.093956
4.337616 18.503466 0.348569 3.497701 -1.595935
3.672060 15.706487 -0.811577 3.521165 0.322290
2.296201 17.919868 -0.396301 4.705432 2.902054
2.155640 23.875771 0.107268 5.450194 4.104690
2.218842 29.552627 -0.073848 5.027914 3.345147
2.251489 32.187046 0.241811 4.331699 1.727722
3.252190 32.700694 0.699355 3.756334 0.424673
4.348760 32.821952 0.238415 3.243123 -0.738224
3.653148 31.866278 -0.985813 3.201066 -2.335602
0.771032 28.396139 -1.728790 3.823419 -4.116855
-2.015013 22.662829 -0.834923 4.344808 -5.318144
-2.012796 16.276122 0.789169 3.990919 -5.677464
0.370283 10.172725 1.392157 2.814956 -5.476101
2.548874 4.254977 0.670277 0.898930 -4.753011
2.796534 -0.633262 -0.344638 -1.406765 -3.264984
1.583635 -2.918840 -0.808647 -2.812534 -1.405576
-0.377241 -2.950608 -1.215243 -2.924643 0.124992
-3.221133 -1.527996 -1.548187 -2.659195 1.085587
-5.947140 0.704162 -1.082555 -2.384157 1.228637
-7.493563 1.886480 -0.558209 -1.522934 0.763326
-8.497448 1.856196 -0.455371 0.363478 0.596846
-8.740643 2.703629 0.368725 2.723439 0.734101
-6.399044 4.253641 2.010028 4.322912 0.287198
-0.918682 4.420476 3.411395 4.658391 -0.862296
6.588714 2.504379 3.982164 4.338094 -1.945956
13.629599 -0.365704 2.747574 3.745481 -2.478772
16.215067 -3.497943 -0.259714 3.168707 -2.530839
13.478785 -7.198893 -2.105338 3.537385 -1.712369
9.838785 -9.374530 -1.284471 4.384961 0.587469
8.717574 -6.547215 0.025520 3.855166 3.274776
9.141802 -0.276028 0.266882 1.735210 4.399114
9.181685 5.413181 -0.288598 -0.870598 3.774647
7.505176 9.120040 -1.458283 -3.243628 2.241801
3.610931 10.556562 -2.306168 -4.660647 0.367344
-0.449251 9.470790 -1.497748 -5.072917 -1.345636
-1.535372 6.170408 0.437775 -5.694386 -2.180566
0.405200 2.958509 1.213753 -7.015604 -1.706129
1.522941 2.645243 -0.368196 -8.313132 -1.085837
-1.748037 3.315582 -2.853801 -9.203345 -2.025932
-8.785333 0.342769 -3.895785 -9.418225 -4.064570
-15.353941 -6.704652 -2.372729 -8.193631 -4.977788
-17.054946 -13.525186 0.719631 -5.128536 -3.629481
-13.089557 -16.645082 3.031430 -1.416079 -0.872990
-6.631468 -15.513439 3.130980 0.459458 1.986645
-2.223376 -10.755217 1.057073 -0.912630 3.826706
-2.549633 -4.736341 -1.180905 -3.510868 3.923224
-5.099084 -0.254915 -0.977945 -4.197343 2.587595
-5.245337 1.481624 0.798500 -3.083145 0.684455
-2.804231 0.253780 1.355263 -1.997279 -0.770895
-0.701628 -1.902486 0.772770 -1.284127 -1.083903
0.604462 -2.636823 0.644135 -0.852792 -1.001186
1.576543 -3.603860 0.133404 -1.130815 -1.295385
0.361751 -6.287303 -1.415993 -1.728851 -1.013712
-3.141186 -7.571527 -1.753970 -1.459513 0.545612
-5.209822 -4.938007 -0.195240 -0.128241 1.967735
-4.170443 -1.124853 1.066569 1.312644 1.832018
-1.803367 0.407513 1.153322 2.008670 0.759467
-0.193773 -0.085971 0.413366 1.748226 0.059857
0.000000 -0.547455 -0.101412 1.403506 -0.000000
0.000000 -1.107225 -0.535794 0.152974 -0.000000
-0.983955 -0.796138 -0.440503 0.125084 0.289034
-1.481380 -0.344256 0.018684 0.298999 0.417681
-0.619480 -0.467988 0.883436 0.851856 0.780828
1.778727 -0.216451 1.389722 1.462602 1.989649
3.938814 2.592856 0.582382 1.851623 3.769931
3.806494 8.126061 -0.622406 2.404139 5.046942
2.425436 14.619999 -0.558480 3.723333 5.263934
2.274587 20.818201 0.447659 5.768551 4.362398
4.052786 25.182216 1.246270 7.931500 2.417476
6.460848 25.982043 0.975168 9.282428 0.239589
7.021801 23.914757 -0.501395 9.174892 -0.924983
4.754203 21.806232 -1.585247 8.485611 -0.758820
1.827499 21.139179 -1.178944 8.478697 0.038105
0.545693 21.764421 -0.112215 8.802492 0.867406
1.221940 23.185997 0.737993 8.701733 1.502915
2.987846 25.031155 0.934364 8.193538 2.010756
4.252092 27.853937 0.212847 6.980462 2.261180
3.476075 31.307970 -0.996797 4.771997 1.541845
0.947749 32.703850 -1.311714 2.705429 -0.258508
-0.529474 30.165800 -0.016423 2.264075 -1.777980
1.046009 25.798293 1.494578 3.384015 -1.359577
4.643210 24.469152 1.973879 4.668686 0.831257
8.104904 27.949852 1.348495 4.581889 2.682539
9.262786 32.867309 -0.277461 2.774098 2.735190
7.287332 35.792923 -1.512385 0.558095 1.504960
4.593446 36.265066 -0.948562 -0.782301 0.135807
3.811050 35.343583 0.058237 -1.496177 -0.799063
3.791053 34.141728 -0.304564 -2.134947 -1.436772
1.686321 32.714026 -1.901671 -2.518058 -2.225529
-3.539688 30.235478 -3.127486 -2.305452 -3.356417
-9.190567 26.152681 -2.208372 -1.408656 -4.553286
-11.322997 20.881534 0.062359 -0.110967 -5.567645
-9.623265 14.692635 1.419698 0.925016 -6.452562
-6.564753 6.772289 1.573331 0.981678 -6.807284
-3.536302 -1.668670 1.495967 0.058797 -5.574961
-0.879503 -6.694272 1.066933 -0.996790 -2.970995
0.203944 -7.588231 -0.072098 -1.638879 -0.504985
-1.033555 -6.332074 -1.045038 -2.028876 1.181181
-3.095849 -3.905581 -0.859143 -2.113714 2.182263
-4.052665 -1.074665 -0.129388 -1.517071 2.688063
-4.053238 2.007201 0.001796 -0.603881 2.967756
-4.299828 5.806450 -0.228229 -0.176687 2.769796
-4.407709 9.017512 0.255384 -0.084965 1.701298
-2.570746 10.036302 1.706052 0.470616 0.176185
2.478428 9.166865 3.270837 1.754958 -1.168752
9.206311 6.999570 3.095397 2.937918 -2.173306
13.230646 3.605433 0.794806 3.244935 -2.560328
12.975482 0.323291 -0.699288 3.239906 -2.039727
12.112937 -1.303466 0.006964 2.823380 -1.059827
12.735788 -1.361096 0.366389 0.619515 -0.350930
12.688045 -0.985259 -0.464615 -2.759862 -0.219245
10.887698 -0.977791 -1.273420 -5.519965 -0.530237
7.395854 -1.768474 -2.324508 -7.497987 -0.986432
1.580073 -2.991420 -3.455426 -8.707715 -1.361879
-5.121561 -4.284132 -2.907409 -8.487899 -1.874618
-8.294053 -6.852714 -0.007197 -6.993709 -2.441219
-5.660758 -10.184953 2.252735 -5.526477 -2.323440
-2.332350 -11.959514 0.490451 -5.381270 -1.887621
-5.216776 -13.282968 -3.298794 -6.188792 -1.995127
-13.371498 -16.235317 -4.247840 -5.864393 -2.004209
-19.046929 -19.182499 -1.038912 -3.303719 -0.849002
-16.962332 -19.037736 2.872402 -0.053580 1.003356
-9.648073 -15.985487 4.035020 1.761449 2.099044
-2.741685 -12.965991 2.708355 1.552217 2.074766
0.486554 -11.491572 0.512830 -0.018771 1.884386
-0.235549 -10.012990 -1.062744 -1.443977 2.289635
-2.470740 -6.599248 -0.970085 -1.631470 2.577150
-3.355723 -3.049483 0.103455 -1.063535 1.698084
-2.344328 -2.414214 0.783112 -0.462518 0.340150
-0.908032 -3.377180 0.562532 -0.086981 -0.262451
-0.354194 -3.598540 0.009350 -0.039249 -0.516495
-0.653405 -4.596691 -0.260901 0.173929 -0.879818
-1.104676 -6.926016 -0.129734 0.984471 -0.339011
-0.862138 -7.073330 0.403948 1.661562 1.377268
0.201852 -3.459899 0.513516 1.243290 2.655591
0.573245 0.843680 -0.175010 0.309051 2.370388
-0.112463 2.969869 -0.373505 0.145290 1.163463
-0.448397 2.794239 0.069032 0.631808 0.223612
0.000000 2.275383 0.307072 0.890993 -0.000000
0.000000 -0.720794 -0.238410 0.429573 0.000000
-0.381424 -0.450227 -0.147447 0.391039 0.508627
-0.269372 0.382876 0.358237 0.498574 0.970172
1.621360 1.419824 1.646833 0.944287 1.435933
6.208639 2.588396 2.797552 1.108679 2.257295
11.288250 4.812272 1.958196 0.064785 3.712109
13.079057 9.259741 -0.130078 -1.644727 5.592560
11.630279 16.620550 -1.088005 -2.309164 7.184040
9.532937 26.244584 -0.971811 -1.294001 7.384770
7.828210 35.147051 -0.762713 0.734713 5.472626
6.420483 39.455271 -0.675330 2.723516 2.223906
4.964324 38.293727 -0.793079 3.738838 -0.268260
3.358439 35.584030 -0.763677 3.879722 -0.761056
2.269547 34.858633 -0.277763 3.857123 -0.238854
2.351377 35.387750 0.353250 3.516043 -0.012622
3.522238 35.490411 0.786917 2.461526 -0.155013
5.032923 35.296280 0.632088 1.046246 -0.336605
5.345162 35.197498 -0.450436 -0.611420 -0.719041
3.002470 34.265924 -1.866817 -2.633247 -1.400900
-1.044980 31.905314 -1.890109 -4.098294 -1.816599
-2.851027 29.227157 0.325029 -3.807128 -1.437165
0.518773 27.926706 2.896800 -2.209042 -0.399964
7.032008 28.909590 3.255856 -1.501476 0.393607
11.720760 30.547001 1.230421 -3.174169 0.083274
11.500510 30.260271 -1.367777 -6.207431 -0.911026
7.351391 28.271477 -2.514014 -8.616880 -1.559620
3.010764 26.283970 -1.626310 -9.631539 -1.710872
1.217056 24.579500 -0.253457 -9.659088 -1.759968
1.002394 22.982347 -0.186717 -9.332564 -1.917364
-0.713687 21.121276 -1.709449 -9.246415 -2.300649
-5.988534 18.420928 -3.408468 -9.565905 -2.732282
-12.831530 15.354350 -3.107243 -9.496503 -2.934855
-17.270031 12.758977 -1.354935 -8.350675 -3.208539
-18.692550 9.856558 -0.221869 -6.306068 -4.061601
-18.114869 4.620239 0.971594 -3.661305 -5.026369
-14.181342 -2.329183 3.012702 -1.053030 -4.727254
-7.251367 -7.258476 3.547528 0.318818 -3.000581
-1.667003 -8.986273 1.867967 0.299898 -1.032460
0.306282 -8.764280 0.307649 -0.259317 0.597224
0.631646 -6.963676 0.194420 -0.815213 1.825976
1.382368 -4.067493 0.476294 -1.372327 2.479585
1.926147 -1.079708 -0.098252 -2.276257 2.619657
0.733897 1.712276 -1.033509 -3.476063 2.493810
-1.236995 4.285847 -0.702146 -4.041826 2.169993
-0.968655 6.565701 1.099685 -3.442218 1.599138
3.001883 8.450766 2.704083 -2.348373 0.527467
8.398116 8.598423 2.396625 -1.657918 -1.178021
11.412175 5.781215 0.560119 -1.628290 -2.712511
10.961441 1.831070 -0.825390 -2.226897 -3.378482
9.168323 -1.661828 -0.821500 -3.376239 -3.730644
7.923184 -5.877592 -0.503120 -4.896277 -4.063385
6.870555 -10.591055 -0.586734 -6.223552 -3.860736
5.345419 -14.225081 -0.938557 -6.917885 -3.306405
2.788316 -17.552438 -1.720178 -7.372471 -2.696012
-1.797566 -20.560826 -2.916274 -7.863296 -1.505207
-8.092855 -21.071853 -3.088628 -7.417890 0.067119
-12.043795 -19.238252 -0.453656 -4.943922 0.919675
-9.876324 -17.308987 2.233132 -1.687129 0.692411
-6.298342 -16.859332 0.713553 0.117396 -0.102088
-8.280824 -18.410138 -2.508412 0.733450 -0.430793
-13.833655 -19.869775 -2.419488 1.909823 0.527853
-15.465624 -18.235214 0.994460 3.762948 2.040159
-10.485009 -14.140640 3.536150 4.443538 2.552332
-3.801629 -10.962661 2.790613 3.087011 1.784072
-0.271438 -10.286338 0.839703 1.295632 0.881747
0.346054 -10.873991 -0.015972 0.762484 0.950339
0.323362 -9.937614 -0.006414 1.333678 1.979646
0.191760 -6.221869 -0.216641 1.648264 2.609929
-0.535434 -2.512196 -0.420087 1.303534 1.873383
-0.987311 -1.547514 0.039732 1.151496 0.633735
-0.563729 -2.126215 0.251345 1.285945 0.020919
-0.458981 -2.401204 -0.177559 1.303425 -0.119684
-0.839054 -2.751957 -0.049258 1.692169 -0.148633
-0.113111 -3.254726 0.824504 2.491799 0.168784
2.160843 -2.715680 1.323518 2.386488 0.704094
4.264256 -1.395894 0.596611 0.683465 0.922691
4.070430 -0.374651 -0.753295 -1.377796 0.867526
1.958139 0.602114 -1.167509 -2.267472 0.722857
0.248881 1.349745 -0.455638 -1.964570 0.391582
0.000000 1.524436 0.069736 -1.631071 -0.000000
0.000000 0.888663 0.189530 1.128667 0.000000
0.544639 1.055984 0.374468 1.084066 0.366862
1.714058 1.762231 0.841313 0.870497 0.692529
4.352823 2.954453 1.904688 0.573201 0.743526
9.527191 3.668751 3.218371 0.032077 0.492004
16.215779 2.965573 3.230542 -1.561187 0.707384
21.432685 2.526177 1.946697 -4.391004 2.399685
23.865863 5.980175 0.504018 -7.567790 5.177811
23.130627 14.332184 -1.340080 -10.144453 7.160457
18.509891 24.552240 -3.216038 -11.274910 6.762109
11.402063 31.806822 -3.639826 -10.653900 4.096468
5.284634 33.257041 -2.315194 -9.238960 1.160516
2.344865 31.668957 -0.752676 -8.315154 -0.215565
1.519869 31.011130 -0.211219 -8.208155 -0.578605
1.171317 30.739467 -0.074468 -8.591544 -1.235056
1.439189 28.926292 0.385470 -9.297233 -2.129195
2.221058 26.076363 0.222435 -10.333762 -2.707226
1.477824 22.979975 -1.089719 -11.498696 -3.028558
-1.779026 19.247742 -1.973665 -12.161959 -3.010317
-4.831053 15.678837 -0.768274 -11.848672 -2.232559
-3.746359 14.169254 1.909433 -10.986881 -1.052633
1.914380 14.831658 3.412002 -10.686468 -0.568970
7.718103 15.391413 2.066948 -11.789606 -1.452028
9.214403 13.155103 -0.526859 -13.774569 -3.066746
6.401021 8.035026 -2.072322 -15.299017 -3.951153
2.122565 2.877485 -2.058362 -15.888784 -3.454951
-1.029742 -0.156389 -1.018180 -15.870404 -2.283476
-1.944353 -1.272842 0.026483 -15.317239 -1.374462
-1.911709 -1.475117 -0.208615 -14.403534 -1.234912
-3.807927 -2.521532 -1.823152 -13.765487 -1.842621
-9.067447 -5.615579 -3.231150 -13.711341 -2.216368
-15.312617 -8.788392 -2.759731 -13.608811 -1.466586
-19.490886 -9.583428 -1.547897 -12.726677 -0.132735
-22.107079 -8.336546 -1.179470 -10.618889 0.737063
-23.456032 -6.713753 0.186286 -6.735218 0.821324
-20.028430 -5.738912 3.324630 -1.946808 0.412534
-11.608057 -5.715693 4.603924 1.267031 -0.091160
-3.817878 -6.497271 2.976326 2.129008 -0.292871
0.197914 -7.205332 1.237071 1.759249 0.039334
2.021380 -6.779899 0.729178 1.006040 0.591024
3.335140 -5.543677 0.510683 0.113291 0.828101
3.775980 -4.765486 -0.154062 -0.892051 0.814603
2.817041 -4.346854 -0.708684 -1.863584 1.095028
1.810418 -2.868058 -0.113442 -2.388739 1.604509
2.987817 -0.077864 1.317251 -2.557745 1.537220
6.393765 2.259682 1.849755 -3.178995 0.294512
9.006012 1.833810 0.580471 -4.330897 -1.726855
8.349728 -1.757160 -1.164677 -5.026924 -3.384711
5.026527 -6.519326 -2.024794 -5.044468 -4.100620
1.133850 -11.021126 -1.725833 -4.665833 -4.290326
-1.251397 -15.784500 -0.622398 -3.696573 -4.200076
-1.538058 -20.253274 0.203700 -2.370659 -3.561105
-1.319566 -23.198446 -0.087126 -1.241188 -2.758715
-2.043145 -25.875374 -0.584130 -0.269806 -2.068199
-3.408915 -28.772528 -0.797458 0.338525 -0.569976
-5.172654 -28.672199 -0.896266 0.506802 2.030858
-6.056774 -23.518715 0.257732 1.108298 4.011094
-4.264479 -16.970293 1.231968 2.008957 3.771142
-3.290144 -13.830496 -0.628254 2.434387 2.283594
-6.777450 -13.723868 -2.528727 3.136637 1.673560
-11.076584 -12.560357 -1.365189 4.438888 2.360849
-11.225936 -8.470486 1.165677 5.138939 2.727980
-7.430721 -4.655144 2.310583 4.542557 1.555279
-3.274420 -4.577292 1.737553 3.285147 -0.076883
-0.652132 -6.894919 1.001705 2.334375 -0.451707
